Id,Sales
1,3650.224442773834
2,6640.397895337933
3,8284.478908693192
4,6349.246852331991
5,6653.195484500114
6,4962.555244872174
7,6690.1839832345995
8,6977.795227469153
9,5139.9203035199025
10,5369.973612610823
11,6136.4222465449775
12,7577.292334829388
13,6445.281390474719
14,8173.531833637666
15,5428.395712593413
16,4733.675576555222
17,5085.368470775685
18,9659.252742246632
19,11625.65488716196
20,9869.46190465748
21,7477.928477010119
22,4290.403318534516
23,5280.437474489682
24,4485.862371487015
25,7372.328476031536
26,10681.64547981271
27,8608.751899430685
28,5543.688735504219
29,5043.7187773970445
30,3575.902998152396
31,5530.57266085572
32,10074.58102688106
33,6164.973932433571
34,4714.075262907122
35,5270.572852348889
36,7041.217029321891
37,3190.7573882899037
38,6873.2511069194
39,3916.3587024029525
40,6679.033803233479
41,6147.733525337802
42,4782.19669317629
43,6936.603638683766
44,6808.3852237816045
45,4636.222099025611
46,6198.188126395809
47,6317.345044098524
48,10223.581089491587
49,5560.000954583732
50,7767.198187945655
51,6895.439942681583
52,8805.001563727672
53,6084.500755807434
54,9213.538066314117
55,4689.985514974323
56,4326.687783499003
57,5774.132141677313
58,5543.05542707209
59,8557.224163697321
60,6543.3996415838765
61,5359.768144907204
62,6782.588805766842
63,6680.365055435285
64,9403.282928194723
65,3752.113021132276
66,12366.53887223038
67,4795.384177332131
68,6019.604000503179
69,8271.260498517458
70,4301.644851682129
71,5629.480632251909
72,5908.783374968445
73,6994.7379433417755
74,4895.564323470858
75,5403.221249382458
76,7889.102345565963
77,6756.43935136425
78,6945.276729897762
79,4754.927089386598
80,6500.633909093353
81,10972.87871977924
82,5889.17017366818
83,4122.283737808812
84,5724.37810765132
85,5453.9821856613935
86,5190.470791000109
87,7429.029902489492
88,3632.6077322645215
89,7415.1163016321325
90,5315.531722060782
91,6179.867811619312
92,6499.253400380175
93,4548.258362682495
94,5198.592246095001
95,5253.933362849744
96,7190.890803149598
97,8747.951677461419
98,4573.0684313644415
99,5239.137029974167
100,7153.475049982989
101,5191.275371072094
102,5179.974363974301
103,8015.5091387824605
104,6612.181282095227
105,6248.5522672904735
106,5445.890494447968
107,4246.508821112526
108,5740.322619848251
109,6865.866419439444
110,7310.460062162274
111,7579.5031232304145
112,7276.259601209958
113,5733.749559551802
114,7915.575557854386
115,5279.402249016993
116,6061.736809007906
117,7977.333042795376
118,6871.488753587174
119,9495.309484345866
120,6946.447403504801
121,7481.246344584714
122,4911.071596411694
123,6576.897894533984
124,6536.0124298762885
125,6441.2075628094635
126,4123.22500642771
127,5414.60258837681
128,7117.12092605295
129,5485.857760909567
130,3721.9759645226254
131,8031.245443998267
132,6232.816066483257
133,6324.829723396767
134,5584.777256902544
135,5030.329831680505
136,6833.888485421013
137,6474.845208398897
138,6117.648885320137
139,4652.591976295732
140,6322.966931583735
141,6008.915513419436
142,4041.1263143167225
143,5646.925041234155
144,4632.932889480698
145,8138.783905958182
146,7618.301951350771
147,6335.02159687725
148,11321.513392459705
149,4812.9832178765855
150,4560.434553326789
151,10203.283872510863
152,6030.496870026726
153,7481.813719316341
154,6983.175437079386
155,4963.162759073207
156,5357.6473231127575
157,5655.180220174709
158,7846.513008669739
159,11532.839623711516
160,5171.978281986225
161,3176.9949741880705
162,4180.650034635395
163,7979.220072741371
164,8717.367821045977
165,5770.80355645329
166,6477.847766341796
167,4359.629712921151
168,5250.985753141165
169,3272.396404531381
170,4667.074835823036
171,5458.448578005857
172,6738.970408213896
173,6105.926968111443
174,6101.225553633953
175,7052.41637680441
176,8492.589505740969
177,7188.4206621100175
178,4918.769529365901
179,8427.905289345057
180,11556.29572283942
181,4711.877621653189
182,7231.413000653844
183,5151.867147731076
184,6025.282753224977
185,3649.6788454745047
186,6626.073763497238
187,4700.049604328219
188,7345.047457193844
189,6520.752071024006
190,7253.691446323308
191,7064.884903480456
192,4851.23841239776
193,7505.531464296241
194,23636.871218970664
195,9763.527624312837
196,5308.826941571411
197,3211.225790375596
198,5554.864815850926
199,8123.655342885879
200,5919.000239129277
201,12485.814672731567
202,25723.130363820605
203,3927.523552433794
204,5247.354304744751
205,8097.250104309178
206,4706.941084344592
207,9083.716407632552
208,5654.44206314822
209,6879.260857416096
210,3799.5492352062274
211,6558.2997312842335
212,5980.988433129012
213,6478.816826859733
214,9003.349110960531
215,5416.004219013517
216,5150.675028840134
217,7340.2320589081955
218,5546.181271971124
219,4126.890300821639
220,7406.113072071399
221,5521.034115221327
222,5016.994578837925
223,6899.601236622607
224,5148.682877732786
225,5142.3254924809235
226,6084.057830895225
227,6620.762161767702
228,7987.451975565595
229,6333.068251697319
230,6234.040927132923
231,5039.678282287414
232,3272.1116320905644
233,5569.753080815607
234,6215.110589719031
235,5170.994392294454
236,4836.533212922725
237,8509.594301694091
238,6087.612551443842
239,8062.593220464063
240,5615.126706322871
241,4899.853485452724
242,4770.666796987926
243,4043.250946355336
244,9512.386150025697
245,5084.080000924325
246,6936.9370684830255
247,14949.782646546024
248,6727.554773805547
249,6309.600570820406
250,4962.903625382168
251,4314.356289318059
252,6832.497645470902
253,3857.1569630856575
254,5106.348641466091
255,9189.121599351127
256,4891.665307006897
257,14174.269602814964
258,12680.636748665145
259,3962.666068966478
260,5929.6841390350955
261,4660.969009042142
262,6006.586836486469
263,5376.02319772526
264,10496.703795123354
265,7407.897667787501
266,8814.377767688145
267,4534.231537743052
268,6947.151880570854
269,4666.668638364787
270,8905.835823258009
271,5890.34076296537
272,5448.085333247852
273,5881.6249277406605
274,6547.185071647486
275,7595.104406902323
276,8593.653113668428
277,5483.219870244399
278,9745.846788710887
279,5874.3005578120965
280,9085.58366667036
281,4902.676724199563
282,5346.265020731885
283,4863.650281650294
284,9757.701839623993
285,5235.995855776616
286,7143.437240814518
287,5668.364592645412
288,8719.917378432023
289,4048.1152723686623
290,7462.211374388895
291,6298.827528654524
292,3863.083668987141
293,13278.838742918644
294,16786.929164863246
295,6895.573217480143
296,6278.650659244593
297,9151.45446854445
298,10068.92559791386
299,10246.391175133549
300,5242.482924223761
301,7013.800077512986
302,5270.006471133479
303,7040.052519150926
304,3831.0617323833694
305,5743.836560397924
306,4890.588458913312
307,5861.121836248355
308,6941.316638971446
309,4766.198951999874
310,4802.822423460092
311,6236.390628830141
312,3843.694984163422
313,4464.525318240884
314,5048.757461502521
315,6047.086696636782
316,8054.076734574149
317,7526.920135614921
318,6772.265212844593
319,5562.825330808157
320,4925.057566676862
321,10248.705304573054
322,6630.187698260374
323,5296.982491842411
324,4528.15787516058
325,7916.955177349309
326,3996.3424850419456
327,6761.395219534668
328,3321.343594969326
329,4901.551695894345
330,6974.350280861836
331,6036.765796945647
332,5143.846895937932
333,8184.075919015683
334,9587.139364743154
335,10542.775295526062
336,5133.998664467468
337,9503.58341529242
338,3085.3298808364957
339,5122.444495833139
340,6256.3446511507445
341,4189.559088586154
342,7288.569036740609
343,4647.846992105811
344,4767.6876977928405
345,8072.363216890593
346,9283.562834901844
347,9173.704307675689
348,4688.030392659839
349,4367.408126102077
350,9172.188193369459
351,6879.309198913229
352,5691.227391294934
353,5173.530248699879
354,5869.15315633894
355,9537.220989819129
356,4328.703302503258
357,5759.4783685322345
358,6576.207482114805
359,7585.248613606569
360,13045.438746167249
361,5546.160678249555
362,11703.080767906402
363,6603.2372204515
364,4735.2283150534095
365,3656.7708087278693
366,5887.7483906260395
367,6309.196828530266
368,4548.699747419312
369,6217.880424829017
370,4954.612366102188
371,4216.8857033374225
372,6338.035085517174
373,3271.995832403378
374,7277.828426845517
375,6308.249769900059
376,7342.366636576317
377,8023.618770024359
378,5230.886898578422
379,8303.283086101006
380,6138.786310400855
381,5477.636367405087
382,5441.855529159298
383,5031.836379760057
384,9192.292159325872
385,6029.122759871412
386,5036.422438663846
387,6610.909075731263
388,7928.196707538862
389,6620.474414320668
390,5181.470314320944
391,7807.810006546088
392,4987.975895689292
393,6184.657048396563
394,6025.409003360027
395,7867.223228456463
396,5835.556145675091
397,5170.596686422584
398,5783.888716714653
399,4360.565088587149
400,3594.770218246644
401,4869.677234800559
402,8115.154396693374
403,6671.607958554749
404,9666.335690853137
405,10640.283992664758
406,7278.013869675153
407,6099.612702398062
408,4484.779444908882
409,10518.708411537562
410,10239.440480420228
411,7323.589657842418
412,7954.672354788497
413,7787.143982247576
414,5665.3232661567845
415,3748.631837172622
416,10282.952820974899
417,6465.814549469577
418,6247.097643754773
419,6205.680492604326
420,2903.4801431545447
421,11872.381151078505
422,5593.580483478353
423,4537.202327535677
424,4387.63386230665
425,5506.07728787691
426,6123.029991870167
427,7117.774090523472
428,7314.790362543608
429,4288.974824433296
430,4742.232145519715
431,3812.606737716136
432,3020.406321922874
433,6495.971884691696
434,21243.215946272714
435,4218.364420658965
436,5365.821489059972
437,6148.730548437711
438,5037.019033932552
439,4890.280851259305
440,3992.496518561723
441,3895.4035159128916
442,7300.60751785005
443,6541.667822393519
444,4070.790140298486
445,8480.995601211924
446,5830.1566274885245
447,4069.58490699629
448,8373.846215753701
449,6900.6062015168445
450,8532.159447914879
451,4810.148955231221
452,5943.380833953087
453,4386.358406769547
454,4588.088368782272
455,15101.337976568106
456,9217.296475524565
457,5743.1591029153005
458,4816.506724941506
459,4597.1100883484305
460,5311.621996183905
461,4642.939842986383
462,10404.957641593683
463,4616.197537555287
464,5574.077760945049
465,6295.034453372663
466,4074.626933515087
467,5456.72771763566
468,6750.447617211409
469,6648.551125427155
470,6653.312217472478
471,4022.2129066920484
472,5687.191770034316
473,6477.393677217446
474,8461.642288840869
475,8040.76313882899
476,5907.777295523709
477,4754.048607352693
478,7718.453864881326
479,5522.719787392044
480,4192.052350134413
481,6499.845461453138
482,6600.735816535429
483,6039.535064425688
484,5210.942886658863
485,5824.159534764482
486,6123.896060357028
487,5284.20488585285
488,6580.023738685891
489,6362.742876237848
490,6141.23244046625
491,8951.259360032134
492,6181.901227017654
493,4482.139484120663
494,11574.842193515862
495,5368.892992557096
496,3447.732183666312
497,7384.039297742265
498,7528.720711258852
499,9969.263690270542
500,5150.185722888602
501,5264.10725561988
502,6046.3328696124545
503,6891.116645207538
504,5289.498130482312
505,7725.542394686782
506,3079.5048533641766
507,5577.947532750033
508,5482.997577357924
509,4701.2835371394385
510,5406.933218330377
511,5887.256580711443
512,7982.61960975214
513,5188.248842334465
514,7297.238924399434
515,6695.208936087683
516,7882.692627457279
517,4948.418487424354
518,6667.740523021604
519,6547.854229169112
520,6957.374164871118
521,7637.31059644663
522,4062.8444119536916
523,8310.432967565988
524,6806.7514372384885
525,7008.242374456338
526,4090.748132464085
527,3661.5218811300765
528,7915.702727908422
529,5314.106919549854
530,7970.548105702648
531,5955.001512120029
532,5531.355439324621
533,7390.635292322172
534,6112.479074196156
535,5953.647143068183
536,7574.355499241334
537,5611.455996538392
538,8335.917823729184
539,10678.80624591326
540,6892.226519287577
541,3846.5992745636286
542,5754.065189265486
543,4312.198045648437
544,3494.9857585540362
545,7656.346416676161
546,5457.833646607512
547,7865.2855135748605
548,4643.5712021653635
549,6737.153900362954
550,5880.817362888781
551,8457.195602972519
552,4539.712632801309
553,5616.621207587721
554,5292.176396315594
555,6407.078865717457
556,5217.199471723263
557,6444.805657875378
558,6556.85262660962
559,8601.443626026152
560,6413.675201905993
561,6605.801726426205
562,5182.622392608711
563,4160.930172655145
564,4714.801473108137
565,10117.902420076189
566,9360.640904984311
567,6209.462724265026
568,16817.062274674892
569,5791.586455546892
570,5379.761233774093
571,5651.296997652843
572,7804.697914511872
573,10202.707034678795
574,6108.228184568386
575,7200.719910010752
576,7199.82776831216
577,7134.358102714551
578,5473.161791614409
579,5201.50712406292
580,4426.824449749054
581,5159.759855008813
582,3812.5841464176233
583,4867.540995505118
584,8264.809214990404
585,18778.03589533058
586,6284.185941177691
587,5116.44334385624
588,6980.9846255352195
589,4218.617542083312
590,5380.585217340605
591,4147.161731748263
592,8535.320741218025
593,6440.650955643653
594,5557.0802851597855
595,12625.814103049053
596,11694.079016726004
597,4747.13934136779
598,6851.272038450258
599,3486.4105524033866
600,4593.478095747785
601,4928.415999217091
602,8134.970091032005
603,4486.346771478018
604,3993.687250972146
605,5413.995239225547
606,4895.362017629341
607,6565.75638726891
608,6670.042920921471
609,3403.213221765176
610,6078.885829790226
611,7889.290282831172
612,6826.802619143067
613,4609.059357725316
614,4687.902251533201
615,7132.193998175303
616,5093.15919817731
617,8892.947678323791
618,4169.97518656153
619,4710.778069026981
620,6042.805862765907
621,5022.172509705046
622,4569.671177836384
623,5400.803424227992
624,6538.423642015078
625,8260.048907566981
626,10253.643326416479
627,5131.966359162509
628,3683.2017700336255
629,5462.4550290235775
630,5688.408071012764
631,4638.57149807847
632,5816.032169160006
633,5356.518345647182
634,10676.988736641904
635,6701.554079388276
636,5603.941895567886
637,6791.266537201063
638,5048.481320957359
639,8488.024095677867
640,4892.970778974741
641,13848.220587985126
642,5429.113766998565
643,4896.829236286576
644,5108.118535670284
645,4371.839366759174
646,5947.2369126972535
647,18973.801887684618
648,4324.544754743554
649,4263.271199447936
650,9171.388375440847
651,6072.073714222072
652,6471.807853198338
653,7135.4729240082615
654,5654.090773080669
655,5491.478473140522
656,4031.554618083491
657,9062.581262344189
658,5513.564514892251
659,6362.891855154256
660,6827.439819341707
661,4921.2912818673185
662,6197.751447026957
663,5581.018904423033
664,3367.4589283654477
665,7861.3051681631405
666,7116.797402811584
667,4321.696654685066
668,6965.262731601956
669,5949.514210405907
670,4004.3417769731523
671,8051.685163046353
672,5773.707630225934
673,7221.5099400823865
674,4179.448120176438
675,4702.074470246333
676,5700.307220581779
677,3899.938162058642
678,7209.29995790621
679,4096.687273475098
680,5728.37525483239
681,4628.009636515016
682,5974.781784158378
683,5810.6195559086755
684,6408.569023232434
685,5963.067695054782
686,7403.364509817556
687,6064.463501759431
688,6792.00554738714
689,6232.2800749680955
690,8362.684343944371
691,8860.006123481677
692,6188.426426510232
693,3107.7064657003093
694,6243.8707467380655
695,6419.391304366696
696,4080.3133252267608
697,9832.991358861862
698,4985.909066260357
699,6850.287888564851
700,9995.08267352474
701,6486.314422211483
702,4028.4422589931146
703,11737.682426625532
